V1	V2
XP_015763826.1	GO:0005576;GO:0008061;GO:0004568;GO:0006032;GO:0030447;GO:0044182;GO:0000272;GO:0008152;GO:0016787;GO:0003824;GO:0005975
XP_015763827.1	GO:0012505;GO:0016021;GO:0006950;GO:0033554;GO:0061077
XP_015763830.1	GO:0005783;GO:0005634;GO:0009055;GO:0050660;GO:0015035;GO:0004791;GO:0030154;GO:0045454;GO:0006749;GO:0007275;GO:0007283
XP_015763832.1	GO:0005829;GO:0030246;GO:0004360;GO:0005975;GO:0006112;GO:0006002;GO:0006541;GO:0006048;GO:0006047;GO:0016021
XP_015763834.1	GO:0004020;GO:0005524;GO:0016779;GO:0004781;GO:0000103
XP_015763835.1	GO:0005783;GO:0005615;GO:0005794;GO:0048471;GO:0043234;GO:0043168;GO:0052689;GO:0051087;GO:0032403;GO:0042803;GO:0005102;GO:0042446;GO:0032496;GO:0009268;GO:0006590;GO:0045056
XP_015763838.1	GO:0005615;GO:0052689;GO:0042446
XP_015763840.1	GO:0016021;GO:0005886;GO:0004995
XP_015763842.1	GO:0016592;GO:0001104;GO:0006351;GO:0005634;GO:0030528;GO:0045449
XP_015763843.1	GO:0005783;GO:0005788;GO:0006886;GO:0006457;GO:0009306
XP_015763853.1	GO:0005576;GO:0046872;GO:0070290;GO:0004630;GO:0044179;GO:0006629
XP_015763857.1	GO:0004298;GO:0045893;GO:0006508;GO:0004067;GO:0006516;GO:0008798
XP_015763862.1	GO:0005634;GO:0048471;GO:0000978;GO:0043565;GO:0003712;GO:0003714;GO:0003700;GO:0008134;GO:0001077;GO:0001654;GO:0045638;GO:0000122;GO:0031016;GO:0045944;GO:0070848;GO:0009612;GO:0006366;GO:0008542
XP_015763868.1	GO:0005096;GO:0046872;GO:0043087
XP_015763869.1	GO:0031965;GO:0005634
XP_015763870.1	GO:0000932;GO:0005829;GO:0030529;GO:0005634;GO:0071889;GO:0017091;GO:0003677;GO:0046872;GO:0035925;GO:0003730;GO:0003729;GO:0061158;GO:0006915;GO:0008283;GO:0071364;GO:0044344;GO:0071385;GO:0071456;GO:0032869;GO:0071375;GO:1904628;GO:0097403;GO:0071472;GO:0071560;GO:0071356;GO:0060710;GO:0070371;GO:0007507;GO:0000165;GO:0048382;GO:0006402;GO:0051028;GO:0035264;GO:0045647;GO:1901991;GO:0021915;GO:0000288;GO:0031086;GO:0038066;GO:0014065;GO:0045600;GO:1904582;GO:0045657;GO:1900153;GO:0003342;GO:0043491;GO:0045577;GO:0010468;GO:1902172;GO:0045616;GO:0010837;GO:0043488;GO:0045661;GO:0072091;GO:0009611;GO:0060712;GO:0033077;GO:0001570;GO:0003676
XP_015763872.1	GO:0005654;GO:0005634;GO:0033063;GO:0005657;GO:0005524;GO:0003677;GO:0008094;GO:0003690;GO:0000150;GO:0003697;GO:0001832;GO:0007596;GO:0006310;GO:0006281;GO:0000731;GO:0000724;GO:0000707;GO:0006312;GO:0008284;GO:0010971;GO:0007131;GO:0010212;GO:0061053;GO:0000732;GO:0042148;GO:0003684
XP_015763874.1	GO:0005737;GO:0045111;GO:0005654;GO:0030586;GO:0050444;GO:0047138;GO:0071949;GO:0050660;GO:0010181;GO:0070402;GO:0003958;GO:0016723;GO:0006306;GO:0046655;GO:0043418;GO:0050667;GO:0009086;GO:1904042;GO:0055114;GO:0050821;GO:0033353;GO:0005489;GO:0006118;GO:0016491
XP_015763875.1	GO:0045180;GO:0031252;GO:0005913;GO:0005737;GO:0005925;GO:0045111;GO:0005886;GO:0098641;GO:0045184;GO:0000226;GO:0051895;GO:0051497;GO:1903690;GO:1904261;GO:0010717;GO:0010470;GO:0070507;GO:0004721;GO:0006470;GO:0004725;GO:0004437;GO:0046839;GO:0001668;GO:0008138;GO:0008252;GO:0008330;GO:0008579;GO:0008969;GO:0016312;GO:0016791;GO:0017017;GO:0017161;GO:0019175;GO:0019178;GO:0019198;GO:0030351;GO:0030352;GO:0042576
XP_015763879.1	GO:0005589;GO:0005788;GO:0070062;GO:0031012;GO:0005576;GO:0005765;GO:0016020;GO:0043234;GO:0042383;GO:0048407;GO:0007155;GO:0071230;GO:0030574;GO:0035987;GO:0030198;GO:0001649;GO:0070208
XP_015763883.1	GO:0005783;GO:0016021;GO:0016020;GO:0005886;GO:0005509;GO:0071555;GO:0010584;GO:0010208
XP_015763884.1	GO:0005737;GO:0070062;GO:0005634;GO:0019784;GO:0004843;GO:0043130;GO:0002250;GO:0006974;GO:0071347;GO:0006281;GO:2000780;GO:1901315;GO:0071108
XP_015763886.1	GO:0005739;GO:0005730;GO:0008650;GO:0008283;GO:0000453;GO:0031167;GO:0006364;GO:0006412
XP_015763888.1	GO:0005634;GO:0001972;GO:0004879;GO:0043565;GO:0003707;GO:0008270;GO:0009952;GO:0048514;GO:0009566;GO:0030900;GO:0060173;GO:0001893;GO:0045736;GO:0010596;GO:0001937;GO:0000122;GO:0001764;GO:0060674;GO:0003084;GO:0045893;GO:0009956;GO:0060849;GO:0006355;GO:0032355;GO:0007519;GO:0006351;GO:0060707
XP_015763890.1	GO:0005789;GO:0016021;GO:0031090;GO:0003865;GO:0047751;GO:0006702;GO:0030154;GO:0007548;GO:0008202
XP_015763892.1	GO:0005829;GO:0005802;GO:0003839;GO:0005112;GO:0006750;GO:0006751;GO:0070059;GO:0045746;GO:0010955;GO:0022008;GO:0007219;GO:0006986;GO:0008482
XP_015763894.1	GO:0005829;GO:0005802;GO:0003839;GO:0005112;GO:0006915;GO:0006751;GO:0045746;GO:0010955;GO:0022008;GO:0007219;GO:0006986
XP_015763896.1	GO:0030424;GO:0005737;GO:0005829;GO:0043197;GO:0031901;GO:0070062;GO:0005634;GO:0097060;GO:0008021;GO:0005774;GO:0052866;GO:0052629;GO:0004438;GO:0042803;GO:0004725;GO:0097062;GO:0016311;GO:0046855;GO:0032288;GO:0090394;GO:0031642;GO:2000645;GO:0002091;GO:0048666;GO:0046856;GO:0046488;GO:2000643;GO:0051262;GO:0004721;GO:0006470;GO:0004437;GO:0046839;GO:0001668;GO:0008138;GO:0008252;GO:0008330;GO:0008579;GO:0008969;GO:0016312;GO:0016791;GO:0017017;GO:0017161;GO:0019175;GO:0019178;GO:0019198;GO:0030351;GO:0030352;GO:0042576
XP_015763923.1	GO:0005737;GO:0030163;GO:0043248
XP_015763924.1	GO:0050890
XP_015763929.1	GO:0005654;GO:0005634;GO:0033613;GO:0003682;GO:0035035;GO:0042826;GO:0000977;GO:0000981;GO:0043565;GO:0046332;GO:0006915;GO:0071277;GO:0071333;GO:0048813;GO:0070375;GO:0000165;GO:0000122;GO:0045944;GO:0045893;GO:0006351;GO:0003700;GO:0006355
XP_015763931.1	GO:0005737;GO:0016607;GO:0005634;GO:0043234;GO:0003677;GO:0035198;GO:0000977;GO:0000981;GO:0000983;GO:0003700;GO:0044212;GO:0001077;GO:0001782;GO:0042100;GO:0050853;GO:0001568;GO:0001974;GO:0003211;GO:0035051;GO:0071277;GO:0035690;GO:0071498;GO:0071222;GO:0071374;GO:0071560;GO:0035984;GO:0002062;GO:0001958;GO:2001013;GO:0002467;GO:0072102;GO:0007507;GO:0001947;GO:0006959;GO:0007611;GO:0000165;GO:0030318;GO:0007521;GO:0010629;GO:0043524;GO:0030279;GO:0000122;GO:0072160;GO:0014033;GO:0048666;GO:0030182;GO:0001649;GO:0003151;GO:0030220;GO:0010694;GO:0030890;GO:2000987;GO:0030501;GO:2000727;GO:0060045;GO:0010628;GO:2000111;GO:0045663;GO:0045666;GO:0045669;GO:0090073;GO:2001016;GO:0048643;GO:0045944;GO:0045893;GO:0003138;GO:0002634;GO:0045652;GO:0060025;GO:0061333;GO:0003139;GO:0003185;GO:0007519;GO:0051145;GO:0055012;GO:0006355;GO:0002226;GO:0001867
XP_015763932.1	GO:0005634;GO:0004879;GO:0043565;GO:0003707;GO:0008270;GO:0006351;GO:0001944;GO:0060841
XP_015763935.1	GO:0030424;GO:0044297;GO:0030054;GO:0005737;GO:0043197;GO:0032009;GO:0060077;GO:0005887;GO:0005764;GO:0001891;GO:0045335;GO:0014069;GO:0048787;GO:0055037;GO:0030672;GO:0048487;GO:0030276;GO:0046872;GO:0042803;GO:0000149;GO:0019905;GO:0031369;GO:0031625;GO:1990927;GO:0048791;GO:1900165;GO:1905154;GO:0050765;GO:1900243;GO:1904468;GO:0001778;GO:1905171;GO:0051289;GO:1900424;GO:1905162;GO:0009611;GO:0006906
XP_015763938.1	GO:0005634;GO:0035327;GO:0003729;GO:0000166;GO:0045292;GO:0006376;GO:0000398;GO:0000381;GO:0010468;GO:0031440;GO:0001178;GO:0008380;GO:0003676
XP_015763940.1	GO:0005634;GO:0044822;GO:0008419;GO:0000398;GO:0090502;GO:0000375
XP_015763941.1	GO:0005743;GO:0005759;GO:0005739;GO:0005524;GO:0051087;GO:0030150;GO:0008566
XP_015763942.1	GO:0005666;GO:0000790;GO:0006359;GO:0006384
XP_015763945.1	GO:0005829;GO:0005666;GO:0000790;GO:0005654;GO:0032481;GO:0006359;GO:0006384
XP_015763948.1	GO:0005829;GO:0008234;GO:0016920;GO:0006508;GO:0004219
XP_015763949.1	GO:0071013;GO:0005737;GO:0035145;GO:0005634;GO:0003729;GO:0000166;GO:0007173;GO:0046595;GO:0007294;GO:0000226;GO:0006406;GO:0000398;GO:0000335;GO:0000184;GO:0007314;GO:0007310;GO:0007312;GO:0045451;GO:0000381;GO:0007317;GO:0008380;GO:0003676;GO:0003723;GO:0006396;GO:0003755;GO:0004600;GO:0030051;GO:0042027
XP_015763951.1	GO:0005813;GO:0030163;GO:0043248
XP_015763952.1	GO:0005634;GO:0003677;GO:0003713;GO:0006355;GO:0006351
XP_015763953.1	GO:0015030;GO:0005737;GO:0036464;GO:0005829;GO:0097504;GO:0043005;GO:0005654;GO:0005634;GO:0043204;GO:0032797;GO:0034719;GO:0030018;GO:0003723;GO:0007409;GO:0006353;GO:0007019;GO:0033120;GO:0010975;GO:0000387;GO:0003676
XP_015763958.1	GO:0005813;GO:0005737;GO:0005829;GO:0005925;GO:0000139;GO:0016607;GO:0005654;GO:0016874;GO:0061630;GO:0004842;GO:0008270;GO:0032436;GO:0010212
XP_015763959.1	GO:0030246;GO:0047938;GO:0005975
XP_015763969.1	GO:0005737;GO:0005887;GO:0016020;GO:0005815;GO:0030496;GO:0005739;GO:0005819;GO:0019901;GO:0008637;GO:0000910;GO:0007067;GO:0045860;GO:0042127
XP_015763973.1	GO:0005576;GO:0030246;GO:0031176;GO:0045493;GO:0005515;GO:0003774;GO:0005200;GO:0005884
XP_015763974.1	GO:0016021;GO:0005886;GO:0005272;GO:0050896;GO:0006814;GO:0016020;GO:0015280;GO:0007600
XP_015763975.1	GO:0016324;GO:0060170;GO:0005887;GO:0031514;GO:0034706;GO:0015280;GO:0050891;GO:0055078;GO:0035725;GO:0005272;GO:0006814;GO:0016020;GO:0007600
XP_015763976.1	GO:0005737;GO:0047150;GO:0008270;GO:0006579;GO:0009086;GO:0008898
XP_015763977.1	GO:0005737;GO:0045171;GO:0005654;GO:0005634;GO:0008409;GO:0017108;GO:0070336;GO:0046872;GO:0004528;GO:0043130;GO:0006281;GO:0000724;GO:0036297;GO:0006289;GO:0033683
XP_015763978.1	GO:0000139;GO:0016021;GO:0008378;GO:0047256;GO:0006486;GO:0016020;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008417;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921
XP_015763979.1	GO:0005765;GO:0043234;GO:0032418;GO:0016192
XP_015763980.1	GO:0005634;GO:0008409;GO:0017108;GO:0070336;GO:0046872;GO:0004528;GO:0043130;GO:0006281;GO:0000724;GO:0036297;GO:0006289;GO:0033683;GO:0006486;GO:0008378;GO:0016020;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008417;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921;GO:0047256
XP_015763981.1	GO:0005737;GO:0016020;GO:0005730;GO:0005654;GO:0005634;GO:0005524;GO:0016887;GO:0004386;GO:0016874;GO:0044822;GO:0000978;GO:0001077;GO:0061630;GO:0031625;GO:0008270;GO:0016569;GO:0045944;GO:0006301;GO:0000209;GO:0006357;GO:0003677;GO:0008026;GO:0003676;GO:0000151;GO:0004842;GO:0016567;GO:0000810;GO:0004787;GO:0008722;GO:0008758;GO:0008796;GO:0008828;GO:0016462;GO:0016818;GO:0019176;GO:0019177;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
XP_015763985.1	GO:0005737;GO:0016020;GO:0005635;GO:0005654;GO:0051287;GO:0016620;GO:0004674;GO:0001525;GO:0006915;GO:0030154;GO:0051170;GO:0043068;GO:0046022;GO:0046777;GO:0045765
XP_015763988.1	GO:0005739;GO:0047865;GO:0050660;GO:0005542;GO:0006579;GO:0042426;GO:0019695;GO:0035999;GO:0003824;GO:0006118;GO:0016491;GO:0004047;GO:0005737;GO:0006546
XP_015763991.1	GO:0005654
XP_015763993.1	GO:0005634
XP_015763994.1	GO:0005737;GO:0005829;GO:0070062;GO:0005654;GO:0005634;GO:0005524;GO:0031403;GO:0000287;GO:0030955;GO:0042803;GO:0008478;GO:0030170;GO:0031402;GO:0008270;GO:0008283;GO:0009443;GO:0042823;GO:0042816;GO:0008152;GO:0016491
XP_015763995.1	GO:0005737;GO:0005856;GO:0070062;GO:0030027;GO:0030041;GO:0007010;GO:0030032;GO:0014003;GO:0031643;GO:0006461;GO:0008360
XP_015764002.1	GO:0016021;GO:0005886;GO:0004930;GO:0042813;GO:0007275;GO:0004888;GO:0016020;GO:0004926;GO:0007166
XP_015764003.1	GO:0009986;GO:0005911;GO:0030669;GO:0070062;GO:0016021;GO:0005887;GO:0005886;GO:0019955;GO:0004930;GO:0030165;GO:0046982;GO:0042803;GO:0031625;GO:0042813;GO:0017147;GO:0060070;GO:0071300;GO:0061301;GO:0035426;GO:0031987;GO:0010812;GO:0030182;GO:0043507;GO:0051091;GO:0045893;GO:0042701;GO:0030947;GO:0061299;GO:0061304;GO:0007605;GO:0034446;GO:0001570;GO:0016055;GO:0007223;GO:0060071;GO:0004888;GO:0007275;GO:0016020;GO:0004926;GO:0007166
XP_015764005.1	GO:0005655;GO:0000172;GO:0030677;GO:0004526;GO:0033204;GO:0006379;GO:0006364;GO:0008033;GO:0004540
XP_015764006.1	GO:0005856;GO:0030018;GO:0051639;GO:0055003;GO:0030837;GO:0045214
XP_015764009.1	GO:0005737;GO:0004842;GO:0008270
XP_015764012.1	GO:0005764;GO:0001735;GO:0030328;GO:0004289;GO:0006508
XP_015764016.1	GO:0005737;GO:0004471;GO:0004473;GO:0046872;GO:0051287;GO:0008948;GO:0006108;GO:0004470
XP_015764017.1	GO:0005739;GO:0003985;GO:0046872;GO:0006635
XP_015764018.1	GO:0005737;GO:0043231;GO:0005634;GO:0090090;GO:0046330;GO:2000096;GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0016443;GO:0016891;GO:0030163;GO:0043248
XP_015764019.1	GO:0016021;GO:0005777
XP_015764020.1	GO:0005737;GO:0005829;GO:0005730;GO:0005634;GO:0005667;GO:0005506;GO:0016706;GO:0001191;GO:0045892;GO:0018193;GO:0043687;GO:0042254;GO:0006351
XP_015764026.1	GO:0005783;GO:0005789;GO:0016021;GO:0006613;GO:0036498;GO:0008284
XP_015764027.1	GO:0005634;GO:0031386;GO:0008283;GO:0036099;GO:0022008;GO:0048812;GO:0045116;GO:0031647;GO:0030162;GO:0008589;GO:0051438;GO:0030431;GO:0006464;GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625;GO:0042254
XP_015764028.1	GO:0005737;GO:0005829;GO:0043231;GO:0030140;GO:0042609
XP_015764034.1	GO:0016829;GO:0046872;GO:0000166;GO:0017000;GO:0003856;GO:0009073
XP_015764035.1	GO:0046872;GO:0008171;GO:0017000
XP_015764038.1	GO:0005737;GO:0016459;GO:0005524;GO:0003774;GO:0004674;GO:0050896;GO:0007601;GO:0004672;GO:0006468;GO:0004713;GO:0008570
XP_015764041.1	GO:0005737;GO:0016607;GO:0000166;GO:0043274;GO:0044822;GO:0003723;GO:1990825;GO:0008286;GO:0006397;GO:0051028;GO:0048024;GO:0008380
XP_015764042.1	GO:0030479;GO:0016459;GO:0005524;GO:0003774
XP_015764044.1	GO:0001669;GO:0005737;GO:0005634;GO:0005524;GO:0004518;GO:0004672;GO:0004674;GO:0006468;GO:0006401;GO:0003676
XP_015764045.1	GO:0005737;GO:0043027
XP_015764049.1	GO:0005666;GO:0016020;GO:0003682;GO:0003677;GO:0003899;GO:0046872;GO:0051607;GO:0045087;GO:0032728;GO:1903955;GO:1903146;GO:0006383;GO:0005634;GO:0006350;GO:0003900;GO:0003901;GO:0003902
XP_015764050.1	GO:0000932;GO:0016874;GO:0035198;GO:0030371;GO:0061630;GO:0004842;GO:0008270;GO:0061158;GO:0008543;GO:0000082;GO:0035278;GO:0010586;GO:0001843;GO:0021915;GO:2000637;GO:0051865;GO:0060964;GO:2000177;GO:0072089
XP_015764095.1	GO:0016324;GO:0030659;GO:0005887;GO:0034706;GO:0015280;GO:0050891;GO:0055078;GO:0035725
XP_015764099.1	GO:0030054;GO:0032154;GO:0005737;GO:0071437;GO:0036449;GO:0030496;GO:0005886;GO:0002102;GO:0007010;GO:0032467
XP_015764105.1	GO:0005743;GO:0005739;GO:0003995;GO:0009055;GO:0000062;GO:0050660;GO:0004466;GO:0052890;GO:0017099;GO:0006635;GO:0033539;GO:0055088;GO:0042760;GO:0006118;GO:0016491;GO:0004085
XP_015764107.1	GO:0016324;GO:0060170;GO:0005887;GO:0031514;GO:0034706;GO:0015280;GO:0050891;GO:0050896;GO:0050909;GO:0055078;GO:0035725
XP_015764124.1	GO:0030054;GO:0005737;GO:0030425;GO:0005576;GO:0038039;GO:0005887;GO:0005886;GO:0045211;GO:0042734;GO:0004965;GO:0007193;GO:0007214;GO:0007194;GO:0008067;GO:0016020;GO:0007600
XP_015764126.1	GO:0000439;GO:0005675;GO:0008270;GO:0006289;GO:0006468;GO:0006355;GO:0006366;GO:0003700;GO:0005634;GO:0006281;GO:0045449;GO:0016251
XP_015764127.1	GO:0016021;GO:0005524;GO:0070733
XP_015764128.1	GO:0005634;GO:0004527;GO:0003676;GO:0005622;GO:0008310
XP_015764133.1	GO:0031463;GO:0005856;GO:0005829;GO:0072156;GO:0050801;GO:0070936;GO:0016567;GO:0042787;GO:0070294;GO:0005515
XP_015764136.1	GO:0005737
XP_015764138.1	GO:0005737;GO:0005524;GO:0102391;GO:0004467;GO:0003824;GO:0008152
XP_015764139.1	GO:0005829;GO:0016272;GO:0051086;GO:0006457;GO:0006950;GO:0033554;GO:0061077
XP_015764145.1	GO:0005737;GO:0005654;GO:0030163;GO:0043248
XP_015764147.1	GO:0030424;GO:0043679;GO:0009986;GO:0005737;GO:0030425;GO:0043197;GO:0010008;GO:0060076;GO:0000139;GO:0030426;GO:0005887;GO:0043025;GO:0043204;GO:0005886;GO:0014069;GO:0048786;GO:0005791;GO:0005524;GO:0048403;GO:0060175;GO:0043121;GO:0005030;GO:0042803;GO:0030971;GO:0004675;GO:0004714;GO:0007190;GO:0000186;GO:0007202;GO:0007568;GO:0031547;GO:1990416;GO:1990090;GO:0071356;GO:0021954;GO:0021987;GO:0006954;GO:0007612;GO:0007616;GO:0043524;GO:0030182;GO:0001764;GO:0048011;GO:0050772;GO:0008284;GO:0010628;GO:2000324;GO:0043410;GO:0010976;GO:0014068;GO:0051968;GO:0046777;GO:0007265;GO:0050773;GO:0043087;GO:0043408;GO:0046928;GO:0010996;GO:0009416;GO:0007264;GO:0004672;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004715
XP_015764151.1	GO:0012505;GO:0005622;GO:0005509;GO:0005096;GO:0017137;GO:0090630;GO:0006886;GO:0031338
XP_015764153.1	GO:0030659;GO:0016023;GO:0005829;GO:0005768;GO:0019898;GO:0016020;GO:0042802;GO:0035091;GO:0036089;GO:0006897;GO:0016197;GO:0007032;GO:0006886;GO:0044351;GO:0097320;GO:0000281;GO:0007067;GO:0045806;GO:2000009;GO:0051044;GO:2000010;GO:0017038;GO:0016050;GO:0007242
XP_015764154.1	GO:0070062;GO:0019898;GO:0031902;GO:0030496;GO:0035091;GO:0000920;GO:0000281;GO:0032091;GO:0006810
XP_015764159.1	GO:0030054;GO:0005856;GO:0048788;GO:0070062;GO:0016020;GO:0014069;GO:0045202;GO:0005509;GO:0005544;GO:0005522;GO:0019933;GO:0007010;GO:0030073;GO:0035418;GO:0017157;GO:0007416;GO:0016079
XP_015764160.1	GO:0005634;GO:0000166;GO:0003723;GO:0048255;GO:0001829;GO:0003676;GO:0003725;GO:0005622
XP_015764161.1	GO:0005634;GO:0005509;GO:0006355;GO:0006351
XP_015764162.1	GO:0033391;GO:0005737;GO:0097433;GO:0005845;GO:0005634;GO:0043186;GO:0005844;GO:0003729;GO:0034584;GO:0003727;GO:0031047;GO:0051321;GO:0007275;GO:0034587;GO:0006417;GO:0007286;GO:0006412
XP_015764164.1	GO:0005681;GO:0036459;GO:0008270;GO:0007049;GO:0051301;GO:0016579;GO:0000245;GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
XP_015764189.1	GO:0005737;GO:0005724;GO:0005654;GO:0005634;GO:0003682;GO:0003956;GO:0003950;GO:0070403;GO:0017136;GO:0046969;GO:0034979;GO:0003714;GO:0008270;GO:0006284;GO:0042593;GO:0008285;GO:0046325;GO:0045820;GO:0045892;GO:0048146;GO:2000648;GO:0003247;GO:0006471;GO:0031648;GO:0010569;GO:0031667;GO:0003677;GO:0005677;GO:0006342;GO:0006355
XP_015764190.1	GO:0005737;GO:0005724;GO:0005654;GO:0005634;GO:0003682;GO:0003956;GO:0070403;GO:0017136;GO:0046969;GO:0003714;GO:0008270;GO:0006284;GO:0042593;GO:0008285;GO:0046325;GO:0045820;GO:0045892;GO:0048146;GO:2000648;GO:0003247;GO:0006471;GO:0031648;GO:0010569;GO:0031667
XP_015764193.1	GO:0005783;GO:0034663;GO:0005788;GO:0070062;GO:0005925;GO:0032991;GO:0042470;GO:0016020;GO:0005634;GO:0048471;GO:0005790;GO:0042277;GO:0003755;GO:0044822;GO:0032403;GO:0070063;GO:0060348;GO:0061077;GO:0044829;GO:0044794;GO:0040018;GO:0000413;GO:0050821
XP_015764199.1	GO:0005737;GO:0070062;GO:0005795;GO:0005765;GO:0043209;GO:0005886;GO:0005524;GO:0042623;GO:0046872;GO:0030165;GO:0032403;GO:0019901;GO:0019905;GO:0017075;GO:0043001;GO:0048211;GO:0006891;GO:0006886;GO:0045732;GO:0001921;GO:0006813
XP_015764200.1	GO:1990130;GO:0005773;GO:0005096;GO:0004672;GO:0034198;GO:0006995;GO:0033673;GO:0032007;GO:0010508;GO:2000785
XP_015764215.1	GO:0005783;GO:0005789;GO:0070062;GO:0016021;GO:0005635;GO:0031090;GO:0004602;GO:0004364
XP_015764216.1	GO:0005737;GO:0005634;GO:0006915;GO:0016567;GO:2000001
XP_015764218.1	GO:0000139;GO:0016021;GO:0047756;GO:0001537;GO:0016051;GO:0030206
XP_015764225.1	GO:0005759;GO:0003746;GO:0070125;GO:0006414;GO:0006412
XP_015764226.1	GO:0005829;GO:0005634;GO:0004857;GO:0055082;GO:0032869;GO:0006006;GO:0001701;GO:0035264;GO:0045717;GO:0000122;GO:0016567;GO:0008361;GO:0003847
XP_015764229.1	GO:0030896;GO:0005654;GO:0008408;GO:0071479;GO:0006281;GO:0006260;GO:0000076;GO:0031573;GO:0090305;GO:1901796;GO:0000074
XP_015764230.1	GO:0005737;GO:0005634;GO:0003723;GO:0030154;GO:0006397;GO:0051028;GO:0007275;GO:0006417;GO:0008380;GO:0003676
XP_015764237.1	GO:0005737;GO:0043240;GO:0045111;GO:0005654;GO:0003677;GO:0036297;GO:0009383;GO:0006412
XP_015764238.1	GO:0005762;GO:0008168;GO:0003723;GO:0031167
XP_015764239.1	GO:0005737;GO:0005829;GO:0070062;GO:0000139;GO:0042802;GO:0004871;GO:0048208;GO:0043123
XP_015764242.1	GO:0005763;GO:0070181;GO:0003735;GO:0032543;GO:0006412;GO:0005622;GO:0005840
XP_015764243.1	GO:0005634;GO:0048471
XP_015764245.1	GO:0005634;GO:0003677;GO:0046872;GO:0001227;GO:0021954;GO:0071679;GO:0021536;GO:0030900;GO:0021879;GO:0021854;GO:0021767;GO:0045892;GO:0007399;GO:0097150;GO:0008593;GO:0006351
XP_015764246.1	GO:0000139;GO:0016021;GO:0005351;GO:0015788;GO:0005338;GO:0015780;GO:0008643
XP_015764247.1	GO:0000139;GO:0016021;GO:0005351;GO:0004869;GO:0005338;GO:0015780;GO:0008643
XP_015764253.1	GO:1990716;GO:0005737;GO:0005874;GO:0031514;GO:0005654;GO:1904158;GO:0003351
XP_015764254.1	GO:0005947;GO:0005739;GO:0003863;GO:0032403;GO:0009083;GO:0051591;GO:0051384;GO:0007584;GO:0017086;GO:0004739
XP_015764258.1	GO:0102132;GO:0004316;GO:0051287;GO:0050661;GO:0030497
XP_015764259.1	GO:0005634;GO:0018024;GO:0046872;GO:0003676;GO:0051151;GO:0045892;GO:0022008;GO:0006351;GO:0008270
XP_015764275.1	GO:0045177;GO:0005814;GO:0005813;GO:0036064;GO:0005737;GO:0000924;GO:0005730;GO:0005654;GO:0000242;GO:0005886;GO:0000922;GO:0051301;GO:0007019;GO:0031109;GO:0007067;GO:0071539;GO:0070201
XP_015764276.1	GO:0005912;GO:0005923;GO:0005737;GO:0005829;GO:0005524;GO:0019869;GO:0004672;GO:0004674;GO:0035556;GO:0043066;GO:0090188;GO:0051928;GO:0090004;GO:0032414;GO:0010800;GO:2000688;GO:2000682;GO:2000651;GO:0010765;GO:0046777;GO:0006468;GO:0072661;GO:0090279;GO:2000021;GO:0004713
XP_015764277.1	GO:0005912;GO:0005923;GO:0005737;GO:0005829;GO:0005524;GO:0019869;GO:0004672;GO:0004674;GO:0035556;GO:0043066;GO:0090188;GO:0051928;GO:0090004;GO:0032414;GO:0010800;GO:2000688;GO:2000682;GO:2000651;GO:0010765;GO:0046777;GO:0006468;GO:0072661;GO:0090279;GO:2000021
XP_015764279.1	GO:0005622;GO:0035556;GO:0016567
XP_015764282.1	GO:0009986;GO:0005576;GO:0016021;GO:0005886;GO:0030427;GO:0005034;GO:0006075;GO:0000282;GO:0031505;GO:0006972;GO:0007232;GO:0001402
XP_015764290.1	GO:0005759;GO:0005739;GO:0004053;GO:0046872;GO:0006525;GO:0006809;GO:0006941;GO:0000050;GO:0001657;GO:0006527;GO:0003824;GO:0047971
XP_015764295.1	GO:0030425;GO:0005887;GO:0004993;GO:0030594;GO:0051378;GO:0007193;GO:0007268;GO:0007200;GO:0050795;GO:0040012;GO:0051209;GO:0042493;GO:0006939;GO:0042310;GO:0001584;GO:0007186;GO:0016021
XP_015764299.1	GO:0016021
XP_015764309.1	GO:0005789;GO:0016021;GO:0004745;GO:0043616;GO:0042574;GO:0042572;GO:0008152;GO:0016491;GO:0008874;GO:0008875
XP_015764310.1	GO:0005789;GO:0016021;GO:0004745;GO:0050908;GO:0043616;GO:0042574;GO:0042572
