emblId	Go_terms
ENSDARG00000042087	GO:0003714;GO:0005634;GO:0006281;GO:0006338;GO:0008168;GO:0016740;GO:0032259;GO:0035267;GO:0043967;GO:0043968;GO:0045892;GO:0060041
ENSDARG00000042094	GO:0000166;GO:0003746;GO:0003924;GO:0005525;GO:0005622;GO:0006412;GO:0006414
ENSDARG00000042106	GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0021520;GO:0043565
ENSDARG00000042112	GO:0004800;GO:0016020;GO:0016021;GO:0016491;GO:0042446;GO:0055114
ENSDARG00000042114	GO:0005737
ENSDARG00000042116	GO:0005622;GO:0008150;GO:0008270;GO:0046872
ENSDARG00000042120	GO:0003674;GO:0005575
ENSDARG00000042123	GO:0005575;GO:0016787
ENSDARG00000042124	GO:0005829;GO:0006152;GO:0008477
ENSDARG00000042133	GO:0005829;GO:0008969;GO:0035971
ENSDARG00000042138	GO:0007155;GO:0016020;GO:0016021;GO:0030097;GO:0030246;GO:0035701;GO:0097241
ENSDARG00000042139	GO:0005575;GO:0016772
ENSDARG00000042141	GO:0000166;GO:0003774;GO:0005524;GO:0016459;GO:0042491;GO:0050974
ENSDARG00000042145	GO:0003677;GO:0005634;GO:0006355;GO:0008270;GO:0043565;GO:0046872
ENSDARG00000042147	GO:0042800;GO:0048188
ENSDARG00000042151	GO:0000122;GO:0001947;GO:0005634;GO:0006351;GO:0009953;GO:0030512;GO:0042981;GO:0046332;GO:0051216;GO:0061337
ENSDARG00000042157	GO:0000413;GO:0003755;GO:0005575;GO:0006457;GO:0016853
ENSDARG00000042180	GO:0000981;GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0009653;GO:0030154;GO:0043565
ENSDARG00000042182	GO:0005737;GO:0005856;GO:0005929;GO:0005930;GO:0042995;GO:0060285;GO:0070286;GO:0071973
ENSDARG00000042188	GO:0005575;GO:0008150
ENSDARG00000042189	GO:0005887;GO:0007166;GO:0016020;GO:0016021;GO:0045747;GO:0090002
ENSDARG00000042210	GO:0001569;GO:0001755;GO:0001763;GO:0005576;GO:0005615;GO:0007275;GO:0007399;GO:0008045;GO:0030154;GO:0030215;GO:0030335;GO:0038191;GO:0045499;GO:0048755;GO:0048843;GO:0050919;GO:0071526
ENSDARG00000042213	GO:0016020;GO:0016021
ENSDARG00000042214	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000042215	GO:0008270;GO:0016020;GO:0016021;GO:0019789
ENSDARG00000042221	GO:0003824;GO:0004329;GO:0004477;GO:0004488;GO:0005524;GO:0006730;GO:0009396;GO:0055114
ENSDARG00000042231	GO:0000149;GO:0005484;GO:0005886;GO:0006886;GO:0008021;GO:0012505;GO:0016020;GO:0016021;GO:0016192;GO:0031201;GO:0031629;GO:0048278
ENSDARG00000042233	GO:0005102;GO:0005104;GO:0005576;GO:0008083;GO:0008283;GO:0008543;GO:0021536;GO:0021544;GO:0021846;GO:0030900;GO:0033278;GO:0033339;GO:0035138;GO:0048709;GO:0097154
ENSDARG00000042245	GO:0005509;GO:0005575
ENSDARG00000042249	GO:0005215;GO:0005856;GO:0006810;GO:0006811;GO:0016020;GO:0016021;GO:0055085
ENSDARG00000042259	GO:0000166;GO:0004672;GO:0004674;GO:0004675;GO:0004702;GO:0005524;GO:0006468;GO:0007178;GO:0016020;GO:0016021;GO:0016301;GO:0016310;GO:0016740;GO:0046872
ENSDARG00000042270	GO:0003824;GO:0005575;GO:0008152;GO:0008484
ENSDARG00000042277	GO:0005886;GO:0007411;GO:0016020;GO:0016021;GO:0021654;GO:0046875;GO:0048013
ENSDARG00000042282	GO:0007155;GO:0007229;GO:0007519;GO:0008305;GO:0016020;GO:0016021
ENSDARG00000042291	GO:0003677;GO:0005634;GO:0006355;GO:0007275;GO:0033339;GO:0035141;GO:0043565
ENSDARG00000042293	GO:0004089;GO:0005886;GO:0006730;GO:0008270;GO:0016020;GO:0016021;GO:0031225;GO:0046872
ENSDARG00000042296	GO:0003677;GO:0005634;GO:0006355;GO:0007275;GO:0009612;GO:0021628;GO:0033334;GO:0033339;GO:0035141;GO:0043565;GO:0048703;GO:0051216;GO:0071699
ENSDARG00000042308	GO:0003341;GO:0005089;GO:0005737;GO:0035023;GO:0035556;GO:0046872
ENSDARG00000042322	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000042329	GO:0004674;GO:0005085;GO:0005089;GO:0005096;GO:0006468;GO:0007165;GO:0016020;GO:0035023;GO:0035556
ENSDARG00000042332	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000042338	GO:0001525;GO:0004871;GO:0004930;GO:0007165;GO:0007186;GO:0016020;GO:0016021;GO:0070915
ENSDARG00000042341	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000042344	GO:0030488;GO:0031515
ENSDARG00000042350	GO:0005509;GO:0005544;GO:0016020;GO:0016021;GO:0019905;GO:0030276
ENSDARG00000042357	GO:0005198;GO:0005886;GO:0005923;GO:0008150;GO:0016020;GO:0016021;GO:0030054
ENSDARG00000042370	GO:0004871;GO:0004930;GO:0004992;GO:0005887;GO:0006935;GO:0007165;GO:0007186;GO:0016020;GO:0016021;GO:0045028
ENSDARG00000042379	GO:0016020;GO:0016021
ENSDARG00000042383	GO:0003676;GO:0046872
ENSDARG00000042387	GO:0004725;GO:0005634;GO:0005737;GO:0006470;GO:0008138;GO:0016311;GO:0016787;GO:0016791;GO:0060271
ENSDARG00000042390	GO:0005794;GO:0009607;GO:0016020;GO:0016021
ENSDARG00000042391	GO:0003674;GO:0005737;GO:0008150
ENSDARG00000042396	GO:0005622;GO:0008150;GO:0008270;GO:0046872
ENSDARG00000042401	GO:0003674;GO:0016020;GO:0016021
ENSDARG00000042409	GO:0005085;GO:0007165;GO:0007264
ENSDARG00000042410	GO:0000166;GO:0005525;GO:0007264;GO:0015031;GO:0016567;GO:0035556
ENSDARG00000042418	GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0000139;GO:0001962;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0005794;GO:0006486;GO:0008375;GO:0008376;GO:0008378;GO:0008417;GO:0008755;GO:0008921;GO:0016020;GO:0016021;GO:0016740;GO:0016757;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0030246;GO:0031278;GO:0033556;GO:0035496;GO:0042281;GO:0042283;GO:0045140;GO:0046527;GO:0046920;GO:0046921;GO:0052638;GO:0052639;GO:0052640;GO:0052641;GO:0052757;GO:0052824;GO:0080062
ENSDARG00000042428	GO:0004364;GO:0005737;GO:0006749
ENSDARG00000042456	GO:0003674;GO:0005634;GO:0005680;GO:0005737;GO:0005819;GO:0005856;GO:0006351;GO:0006355;GO:0006974;GO:0007049;GO:0007067;GO:0016035;GO:0033138;GO:0042772;GO:0045893;GO:0051301;GO:0060564
ENSDARG00000042469	GO:0008137;GO:0009055;GO:0016020
ENSDARG00000042470	GO:0004871;GO:0004930;GO:0007165;GO:0007186;GO:0016020;GO:0016021;GO:0038036
ENSDARG00000042477	GO:0003677;GO:0003700;GO:0003707;GO:0005634;GO:0006351;GO:0006355;GO:0008270;GO:0043401;GO:0043565;GO:0046872
ENSDARG00000042484	GO:0005634;GO:0006355
ENSDARG00000042485	GO:0000981;GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0030154;GO:0032525;GO:0043565
ENSDARG00000042489	GO:0003676;GO:0005575;GO:0016301;GO:0016310;GO:0016740
ENSDARG00000042496	GO:0003950;GO:0046872
ENSDARG00000042509	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000042510	GO:0006637;GO:0016790
ENSDARG00000042513	GO:0006637;GO:0016790
ENSDARG00000042515	GO:0004930;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000042518	GO:0000166;GO:0003677;GO:0004672;GO:0005524;GO:0006468;GO:0016301;GO:0016310;GO:0016740;GO:0045634;GO:0060026
ENSDARG00000042520	GO:0005730;GO:0006364;GO:0032040
ENSDARG00000042521	GO:0003735;GO:0005215;GO:0005743;GO:0006412;GO:0006810;GO:0016020;GO:0016021;GO:0055085
ENSDARG00000042525	GO:0001077;GO:0003677;GO:0005634;GO:0006351;GO:0006355;GO:0007275;GO:0046872;GO:0046983
ENSDARG00000042526	GO:0003007;GO:0003677;GO:0005634;GO:0006351;GO:0006355;GO:0007275;GO:0007492;GO:0030154
ENSDARG00000042529	GO:0000166;GO:0001580;GO:0001664;GO:0001750;GO:0001917;GO:0003924;GO:0004871;GO:0005525;GO:0005834;GO:0007165;GO:0007186;GO:0007188;GO:0019001;GO:0031683;GO:0050908
ENSDARG00000042530	GO:0000059;GO:0005643;GO:0006999;GO:0017056;GO:0044611
ENSDARG00000042533	GO:0004364;GO:0008152;GO:0016740
ENSDARG00000042535	GO:0000166;GO:0003203;GO:0003272;GO:0005524;GO:0036302
ENSDARG00000042539	GO:0004497;GO:0016491;GO:0019904;GO:0055114
ENSDARG00000042544	GO:0000170;GO:0006629;GO:0006667;GO:0016020;GO:0016021;GO:0030148;GO:0042284;GO:0046513
ENSDARG00000042545	GO:0001755;GO:0005615;GO:0030215;GO:0030335;GO:0038191;GO:0045499;GO:0048843;GO:0050919;GO:0071526
ENSDARG00000042551	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000042552	GO:0005216;GO:0005244;GO:0005245;GO:0005262;GO:0005515;GO:0005886;GO:0005891;GO:0006810;GO:0006811;GO:0006816;GO:0008331;GO:0016020;GO:0016021;GO:0034765;GO:0055085;GO:0070588;GO:0086010
ENSDARG00000042555	GO:0005794;GO:0007030
ENSDARG00000042557	GO:0000151;GO:0000209;GO:0004842;GO:0005794;GO:0008270;GO:0008766;GO:0016020;GO:0016021;GO:0016567;GO:0016874;GO:0018169;GO:0031624;GO:0032436;GO:0042787;GO:0043773;GO:0043774;GO:0046872;GO:0061630;GO:0070735;GO:0070736;GO:0070737;GO:0070738;GO:0070739;GO:0070740
ENSDARG00000042559	GO:0003009;GO:0003674;GO:0005861;GO:0060048
ENSDARG00000042561	GO:0001525;GO:0004871;GO:0004930;GO:0007165;GO:0007186;GO:0016020;GO:0016021;GO:0070915
ENSDARG00000042563	GO:0000778;GO:0003677;GO:0005634
ENSDARG00000042566	GO:0003735;GO:0005622;GO:0005840;GO:0006364;GO:0006412;GO:0022627;GO:0030097;GO:0030529;GO:0030686;GO:0032040;GO:0042274;GO:0043009;GO:0051726
ENSDARG00000042571	GO:0000287;GO:0003676;GO:0004518;GO:0004519;GO:0004523;GO:0016787;GO:0043137;GO:0046872
ENSDARG00000042577	GO:0000978;GO:0000982;GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0006357;GO:0043565
ENSDARG00000042590	GO:0000166;GO:0003676;GO:0003723;GO:0048546
ENSDARG00000042616	GO:0001755;GO:0005615;GO:0030215;GO:0030335;GO:0038191;GO:0045499;GO:0048843;GO:0050919;GO:0071526
ENSDARG00000042620	GO:0005575;GO:0016740
ENSDARG00000042621	GO:0005212;GO:0005886;GO:0007519;GO:0007626;GO:0030239;GO:0046872;GO:0051082;GO:0060047
ENSDARG00000042623	GO:0000062;GO:0006810;GO:0016021
ENSDARG00000042627	GO:0016020;GO:0046982;GO:0097475
ENSDARG00000042641	GO:0001878;GO:0004497;GO:0005506;GO:0005783;GO:0005886;GO:0008168;GO:0008398;GO:0016020;GO:0016021;GO:0016491;GO:0016705;GO:0016740;GO:0020037;GO:0032259;GO:0033488;GO:0046872;GO:0055114
ENSDARG00000042644	GO:0001780;GO:0004784;GO:0006801;GO:0016491;GO:0019430;GO:0045087;GO:0046686;GO:0046872;GO:0051597;GO:0055114
ENSDARG00000042656	GO:0003674;GO:0005575;GO:0007399
ENSDARG00000042658	GO:0000062;GO:0003995;GO:0005739;GO:0008152;GO:0009055;GO:0016491;GO:0016627;GO:0033539;GO:0050660;GO:0052890;GO:0055088;GO:0055114
ENSDARG00000042659	GO:0003674;GO:0005634;GO:0008150
ENSDARG00000042660	GO:0003674;GO:0005634;GO:0006915;GO:0007049
ENSDARG00000042661	GO:0003824;GO:0005575;GO:0042351;GO:0050577;GO:0050662
ENSDARG00000042667	GO:0001525;GO:0003171;GO:0003676;GO:0006809;GO:0042662;GO:0042665;GO:0044212;GO:0046872;GO:0061444
ENSDARG00000042670	GO:0005509
ENSDARG00000042671	GO:0016020;GO:0016021
ENSDARG00000042684	GO:0004867;GO:0005615;GO:0008201;GO:0030193;GO:0071391;GO:2000266
ENSDARG00000042688	GO:0005575;GO:0007049;GO:0007067;GO:0007088;GO:0032880;GO:0051301;GO:0060236
ENSDARG00000042689	GO:0003676;GO:0046872
ENSDARG00000042690	GO:0001944;GO:0002040;GO:0004871;GO:0004930;GO:0005886;GO:0006935;GO:0007165;GO:0007186;GO:0008078;GO:0016020;GO:0016021;GO:0016525;GO:0030335;GO:0031226;GO:0038036;GO:0042074;GO:0060312
ENSDARG00000042698	GO:0004872;GO:0005102;GO:0005887;GO:0005913;GO:0007156;GO:0007157;GO:0008037;GO:0016020;GO:0016021;GO:0042803;GO:0050839
ENSDARG00000042703	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000042707	GO:0005243;GO:0005886;GO:0005921;GO:0005922;GO:0007154;GO:0016020;GO:0016021;GO:0030054;GO:0048839
ENSDARG00000042708	GO:0000166;GO:0003924;GO:0005200;GO:0005525;GO:0005737;GO:0005856;GO:0005874;GO:0007017
ENSDARG00000042716	GO:0008152;GO:0016020;GO:0016021;GO:0016746
ENSDARG00000042717	GO:0005886;GO:0016020;GO:0016021;GO:0033211;GO:0042562
ENSDARG00000042723	GO:0004872;GO:0016020;GO:0016021;GO:0048484
ENSDARG00000042725	GO:0001878;GO:0003700;GO:0006351;GO:0006355;GO:0009617;GO:0043565;GO:0044030
ENSDARG00000042726	GO:0007165
ENSDARG00000042727	GO:0003677;GO:0004518;GO:0004527;GO:0005634;GO:0005737;GO:0005829;GO:0006281;GO:0006974;GO:0016787;GO:0036297;GO:0042578;GO:0043765;GO:0044824;GO:0045145;GO:0046872;GO:0051536;GO:0051539
ENSDARG00000042732	GO:0005737;GO:0016020;GO:0016021;GO:0031625;GO:0061630
ENSDARG00000042737	GO:0005886;GO:0006810;GO:0016020;GO:0016021
ENSDARG00000042742	GO:0000149;GO:0005484;GO:0006886;GO:0006906;GO:0012505;GO:0016020;GO:0016021;GO:0016192;GO:0031201;GO:0042147;GO:0048193;GO:0048278
ENSDARG00000042747	GO:0003824;GO:0004140;GO:0004595;GO:0005524;GO:0009058;GO:0015937
ENSDARG00000042751	GO:0004674;GO:0005524;GO:0005575;GO:0006468;GO:0016301;GO:0016310;GO:0016740
ENSDARG00000042759	GO:0005802;GO:0016020;GO:0016021;GO:0042998;GO:0071253
ENSDARG00000042777	GO:0005747;GO:0016020;GO:0016021
ENSDARG00000042780	GO:0005319;GO:0005783;GO:0006642;GO:0006869;GO:0030301
ENSDARG00000042784	GO:0005576;GO:0008083;GO:0040007
ENSDARG00000042785	GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0007275;GO:0043565
ENSDARG00000042791	GO:0005096;GO:0005575
ENSDARG00000042799	GO:0003674;GO:0005739;GO:0006461;GO:0033615
ENSDARG00000042803	GO:0000166;GO:0005525;GO:0007264;GO:0015031
ENSDARG00000042807	GO:0005887;GO:0015129;GO:0016020;GO:0016021;GO:0035879;GO:0055085
ENSDARG00000042809	GO:0004871;GO:0004888;GO:0004930;GO:0004984;GO:0005886;GO:0007165;GO:0007186;GO:0007608;GO:0016020;GO:0016021;GO:0050896;GO:0050907
ENSDARG00000042810	GO:0004871;GO:0004888;GO:0004930;GO:0004984;GO:0005886;GO:0007165;GO:0007186;GO:0007608;GO:0016020;GO:0016021;GO:0050896;GO:0050907
ENSDARG00000042811	GO:0005102;GO:0005104;GO:0005576;GO:0008083;GO:0008543
ENSDARG00000042816	GO:0001503;GO:0002633;GO:0004222;GO:0006508;GO:0008233;GO:0008237;GO:0008270;GO:0009617;GO:0016787;GO:0030199;GO:0030574;GO:0031012;GO:0031101;GO:0033334;GO:0042060;GO:0046872;GO:0050900;GO:0060429
ENSDARG00000042821	GO:0003824;GO:0008609;GO:0008610;GO:0016491;GO:0016614;GO:0050660;GO:0055114
ENSDARG00000042823	GO:0005783;GO:0005787;GO:0006465;GO:0006508;GO:0008233;GO:0008234;GO:0016020;GO:0016021;GO:0016787;GO:0043231;GO:0045047
ENSDARG00000042824	GO:0000976;GO:0003677;GO:0003700;GO:0005634;GO:0005667;GO:0005737;GO:0006351;GO:0006355;GO:0006357;GO:0006979;GO:0034599;GO:0043565;GO:0045893;GO:0046982;GO:0071379;GO:0071466
ENSDARG00000042826	GO:0003676;GO:0003677;GO:0005634;GO:0006351;GO:0006355;GO:0021575;GO:0021654;GO:0046872;GO:0048568;GO:0048932
ENSDARG00000042827	GO:0005739;GO:0016491;GO:0016702;GO:0051213;GO:0055114
ENSDARG00000042829	GO:0005201;GO:0005509;GO:0005578;GO:0009653;GO:0016020;GO:0016021;GO:0031012;GO:0090287
ENSDARG00000042837	GO:0005890;GO:0006810;GO:0006811;GO:0006813;GO:0006814;GO:0016020;GO:0016021
ENSDARG00000042845	GO:0005185;GO:0005576;GO:0050801
ENSDARG00000042846	GO:0008158;GO:0016020;GO:0016021;GO:0035195
ENSDARG00000042848	GO:0004719;GO:0006464;GO:0008168;GO:0016740;GO:0032259
ENSDARG00000042850	GO:0001822;GO:0005515;GO:0005887;GO:0007588;GO:0016020;GO:0016021;GO:0031532;GO:0032835;GO:0039021
ENSDARG00000042851	GO:0003723;GO:0005737;GO:0005786;GO:0006614;GO:0008312;GO:0030529;GO:0045900;GO:0048500
ENSDARG00000042853	GO:0000062;GO:0003995;GO:0005739;GO:0008152;GO:0008470;GO:0009055;GO:0016491;GO:0016627;GO:0033539;GO:0050660;GO:0052890;GO:0055088;GO:0055114
ENSDARG00000042856	GO:0008440;GO:0016301;GO:0016310;GO:0016740
ENSDARG00000042859	GO:0005215;GO:0006810;GO:0016020;GO:0016021;GO:0055085
ENSDARG00000042861	GO:0000166;GO:0004672;GO:0004713;GO:0004714;GO:0005524;GO:0006468;GO:0007165;GO:0007169;GO:0016020;GO:0016021;GO:0016301;GO:0016310;GO:0016740;GO:0030318;GO:0048066;GO:0048070;GO:0050935;GO:0097324
ENSDARG00000042864	GO:0000463;GO:0002181;GO:0003735;GO:0005840;GO:0022625;GO:0030529;GO:0044822
ENSDARG00000042866	GO:0005886;GO:0005921;GO:0005922;GO:0007154;GO:0016020;GO:0016021;GO:0030054
ENSDARG00000042872	GO:0005783;GO:0007084;GO:0008270;GO:0016020;GO:0016021;GO:0016409;GO:0016740;GO:0016746;GO:0018345;GO:0019706;GO:0035307;GO:0042326;GO:0046872;GO:0051721
ENSDARG00000042873	GO:0003735;GO:0006412;GO:0006810;GO:0016020;GO:0016021
ENSDARG00000042874	GO:0005737;GO:0008150;GO:0016020
ENSDARG00000042880	GO:0004872;GO:0005102;GO:0005887;GO:0005913;GO:0007156;GO:0007157;GO:0008037;GO:0016020;GO:0016021;GO:0042803;GO:0050839
ENSDARG00000042881	GO:0000703;GO:0003677;GO:0003824;GO:0003906;GO:0005634;GO:0005739;GO:0006281;GO:0006284;GO:0006285;GO:0006974;GO:0008152;GO:0016787;GO:0016798;GO:0016829;GO:0019104;GO:0046872;GO:0051536;GO:0051539
ENSDARG00000042892	GO:0003723;GO:0005575
ENSDARG00000042894	GO:0001654;GO:0004799;GO:0006231;GO:0042083;GO:0060041
ENSDARG00000042899	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000042900	GO:0003924;GO:0005525
ENSDARG00000042904	GO:0000122;GO:0000981;GO:0003677;GO:0003700;GO:0005515;GO:0005634;GO:0006351;GO:0006355;GO:0009653;GO:0030154;GO:0030178;GO:0043009;GO:0043565;GO:0060215;GO:0090090
ENSDARG00000042908	GO:0005575
ENSDARG00000042920	GO:0001517;GO:0001537;GO:0004394;GO:0008146;GO:0016232;GO:0016740;GO:0017095;GO:0018721;GO:0018722;GO:0018723;GO:0018724;GO:0018725;GO:0018726;GO:0018727;GO:0019111;GO:0034930;GO:0050694;GO:0050698;GO:0051922;GO:0080131
ENSDARG00000042922	GO:0004871;GO:0004930;GO:0005886;GO:0007165;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000042925	GO:0005794;GO:0007275;GO:0007389;GO:0016020;GO:0016021;GO:0016740;GO:0016757;GO:0030173;GO:0033829;GO:0046872
ENSDARG00000042927	GO:0008017
ENSDARG00000042933	GO:0003674;GO:0019898;GO:0030133;GO:0031083;GO:0046907
ENSDARG00000042934	GO:0001558;GO:0005178;GO:0005520;GO:0005576;GO:0005578;GO:0007155;GO:0007165;GO:0007267;GO:0007492;GO:0008201;GO:0030903;GO:0043009;GO:0060548
ENSDARG00000042940	GO:0005634;GO:0045892
ENSDARG00000042946	GO:0005737;GO:0005856;GO:0005874;GO:0006810;GO:0007032;GO:0007040;GO:0008333;GO:0015031;GO:0045022;GO:0070695
ENSDARG00000042947	GO:0005125;GO:0005160;GO:0005576;GO:0005615;GO:0008083;GO:0010862;GO:0040007;GO:0042981;GO:0043408;GO:0048468;GO:0060395
ENSDARG00000042953	GO:0004497;GO:0005506;GO:0008392;GO:0008395;GO:0016491;GO:0016705;GO:0019369;GO:0020037;GO:0046872;GO:0055114
ENSDARG00000042954	GO:0005215;GO:0006820;GO:0016020;GO:0016021;GO:0022857;GO:0055085
ENSDARG00000042956	GO:0004497;GO:0005506;GO:0008392;GO:0008395;GO:0016491;GO:0016705;GO:0016712;GO:0019369;GO:0020037;GO:0046872;GO:0055114
ENSDARG00000042961	GO:0002028;GO:0003674;GO:0016020;GO:0016021
ENSDARG00000042962	GO:0008150;GO:0016020;GO:0016021
ENSDARG00000042969	GO:0003676;GO:0005575;GO:0008150;GO:0046872
ENSDARG00000042970	GO:0004871;GO:0005834;GO:0005886;GO:0007165;GO:0007186;GO:0016020
ENSDARG00000042972	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000042974	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0016021;GO:0030285;GO:0048168
ENSDARG00000042975	GO:0003824;GO:0008152
ENSDARG00000042977	GO:0001078;GO:0003677;GO:0003700;GO:0005634;GO:0005737;GO:0006351;GO:0006355;GO:0006366;GO:0006955;GO:0007507;GO:0007623;GO:0043565;GO:0048511;GO:0061515
ENSDARG00000042978	GO:0004497;GO:0005506;GO:0008392;GO:0008395;GO:0016020;GO:0016021;GO:0016491;GO:0016705;GO:0016712;GO:0019369;GO:0020037;GO:0046872;GO:0055114
ENSDARG00000042980	GO:0004497;GO:0005506;GO:0008392;GO:0008395;GO:0016491;GO:0016705;GO:0016712;GO:0019369;GO:0020037;GO:0046872;GO:0055114
ENSDARG00000042982	GO:0004497;GO:0005506;GO:0008392;GO:0008395;GO:0016020;GO:0016021;GO:0016491;GO:0016705;GO:0016712;GO:0019369;GO:0020037;GO:0046872;GO:0055114
ENSDARG00000042983	GO:0005887;GO:0007155;GO:0016020;GO:0016021;GO:0030213;GO:0045226;GO:0050501;GO:0085029
ENSDARG00000042984	GO:0002283;GO:0004871;GO:0004930;GO:0007165;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000042988	GO:0005262;GO:0005509;GO:0005887;GO:0006874;GO:0008273;GO:0016020;GO:0016021;GO:0030955;GO:0031402;GO:0055085;GO:0060291;GO:0060292
ENSDARG00000042989	GO:0003676;GO:0005575;GO:0008150;GO:0046872
ENSDARG00000042990	GO:0004497;GO:0005506;GO:0008392;GO:0008395;GO:0016491;GO:0016705;GO:0016712;GO:0019369;GO:0020037;GO:0046872;GO:0055114
ENSDARG00000042992	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000042993	GO:0004252;GO:0006508;GO:0008233;GO:0008236;GO:0016787
ENSDARG00000043006	GO:0000166;GO:0001664;GO:0003924;GO:0004871;GO:0005525;GO:0005834;GO:0007165;GO:0007186;GO:0007188;GO:0007264;GO:0019001;GO:0031683
ENSDARG00000043009	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000043011	GO:0000139;GO:0001517;GO:0001537;GO:0004394;GO:0005794;GO:0005975;GO:0008146;GO:0016020;GO:0016021;GO:0016051;GO:0016232;GO:0016740;GO:0017095;GO:0018721;GO:0018722;GO:0018723;GO:0018724;GO:0018725;GO:0018726;GO:0018727;GO:0019111;GO:0034930;GO:0050655;GO:0050694;GO:0050698;GO:0051922;GO:0080131
ENSDARG00000043012	GO:0005483;GO:0005774;GO:0006886;GO:0019905;GO:0031201;GO:0061025
ENSDARG00000043019	GO:0000145;GO:0005546;GO:0005886;GO:0006887;GO:0006893;GO:0017049;GO:0051601
ENSDARG00000043021	GO:0005254;GO:0005887;GO:0006810;GO:0008271;GO:0008272;GO:0015106;GO:0015116;GO:0015301;GO:0016020;GO:0016021;GO:0019531;GO:0042391;GO:0051453;GO:0055085
ENSDARG00000043026	GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0006468;GO:0018105
ENSDARG00000043035	GO:0004198;GO:0005509;GO:0005622;GO:0006508;GO:0008233;GO:0008234;GO:0016787;GO:0030163;GO:0043066;GO:0045214
ENSDARG00000043046	GO:0005506;GO:0005737;GO:0016567;GO:0019005;GO:0031146;GO:0046872;GO:0048471;GO:0055072
ENSDARG00000043055	GO:0005215;GO:0016020;GO:0016021;GO:0055085
ENSDARG00000043066	GO:0001501;GO:0001649;GO:0003674;GO:0005576;GO:0005615;GO:0007275;GO:0007399;GO:0030154;GO:0030514;GO:0045596;GO:0051216
ENSDARG00000043074	GO:0007218
ENSDARG00000043077	GO:0035091
ENSDARG00000043081	GO:0001525;GO:0004197;GO:0005615;GO:0005764;GO:0006508;GO:0008234;GO:0051603
ENSDARG00000043089	GO:0005506;GO:0005575;GO:0016491;GO:0016702;GO:0046872;GO:0051213;GO:0055114
ENSDARG00000043093	GO:0003674;GO:0016020;GO:0016021;GO:0042742
ENSDARG00000043094	GO:0000166;GO:0003924;GO:0004871;GO:0005159;GO:0005525;GO:0007165;GO:0007186;GO:0007191;GO:0007606;GO:0019001;GO:0031683;GO:0031698;GO:0031748;GO:0031852;GO:0035255;GO:0051430
ENSDARG00000043095	GO:0051260
ENSDARG00000043102	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000043105	GO:0005737;GO:0006400;GO:0008033;GO:0008479;GO:0008616;GO:0016740;GO:0016757;GO:0046872
ENSDARG00000043122	GO:0004930;GO:0005887;GO:0007166;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000043126	GO:0003676;GO:0046872;GO:0060026
ENSDARG00000043128	GO:0005198;GO:0005886;GO:0005923;GO:0016020;GO:0016021;GO:0030054;GO:0055113
ENSDARG00000043130	GO:0001889;GO:0001944;GO:0001946;GO:0005509;GO:0007219;GO:0007275;GO:0016020;GO:0016021;GO:0030154;GO:0042246;GO:0050793;GO:0060325;GO:0060351
ENSDARG00000043133	GO:0005198;GO:0005886;GO:0005923;GO:0016020;GO:0016021;GO:0030054
ENSDARG00000043134	GO:0003674;GO:0006891;GO:0016020;GO:0016021;GO:0030173
ENSDARG00000043137	GO:0000070;GO:0000775;GO:0003674;GO:0005634;GO:0005694;GO:0005737;GO:0005856;GO:0007049;GO:0007067;GO:0007507;GO:0032133;GO:0051233;GO:0051301
ENSDARG00000043141	GO:0000166;GO:0004016;GO:0005886;GO:0006171;GO:0007189;GO:0007193;GO:0009190;GO:0016020;GO:0016021;GO:0016829;GO:0016849;GO:0019933;GO:0035556
ENSDARG00000043142	GO:0004871;GO:0004930;GO:0004984;GO:0005886;GO:0005887;GO:0007165;GO:0007186;GO:0007267;GO:0007608;GO:0016020;GO:0016021;GO:0050896;GO:0071880
